Order_ID,Order_Date,Month,Year,Category_Type,Category,Item_Name,Quantity,Unit_Price_$,Total_Amount_$,Food_Cost_$,Labour_Cost_$,Profit_$,Delivery_Partner,Payment_Mode
O01999,11/2/25,November,2025,Main Menu,Club Veg,Spicy Club,1,12.04,12.04,4.62,1.96,5.46,In-Store,Card
O02000,3/30/25,March,2025,Main Menu,Sandwich,Cheese Chilli,1,19.52,19.52,8.72,2.16,8.64,UberEats,Cash
O02001,1/16/25,January,2025,Appetizer,Burger,Paneer Burger,3,13.31,39.93,13.48,6.75,19.7,In-Store,UPI
O02002,11/15/25,November,2025,Appetizer,Burger,Aloo Tikki Burger,4,10.47,41.88,14.46,6.61,20.81,UberEats,Cash
O02003,1/18/25,January,2025,Beverage,Juice,Mixed Fruit Juice,2,6.9,13.8,6.06,2.01,5.73,Swiggy,Online
O02004,9/26/25,September,2025,Main Menu,Sandwich,Grilled Veg,2,19.14,38.28,11.91,4.23,22.14,Swiggy,UPI
O02005,2/17/25,February,2025,Appetizer,Burger,Aloo Tikki Burger,3,6.31,18.93,7.62,3.4,7.91,In-Store,Online
O02006,10/2/25,October,2025,Appetizer,Burger,Aloo Tikki Burger,3,10.27,30.81,11.64,4.26,14.91,UberEats,Online
O02007,5/12/25,May,2025,Main Menu,Club Veg,Spicy Club,3,11.15,33.45,10.66,3.48,19.31,Swiggy,Online
O02008,10/20/25,October,2025,Main Menu,Sandwich,Cheese Chilli,3,12.44,37.32,15.86,5.43,16.03,Zomato,Card
O02009,12/4/25,December,2025,Main Menu,Veg Mania,Veg Overload,1,11.07,11.07,4.49,1.81,4.77,UberEats,Cash
O02010,4/26/25,April,2025,Appetizer,Burger,Paneer Burger,1,7.11,7.11,3.17,0.89,3.05,UberEats,Online
O02011,10/30/25,October,2025,Beverage,Hot Drinks,Cappuccino,2,4.15,8.3,3.13,1.19,3.98,UberEats,Online
O02012,12/5/25,December,2025,Main Menu,Veg Mania,Veg Overload,4,19.28,77.12,29.47,8.03,39.62,Swiggy,Card
O02013,1/8/25,January,2025,Main Menu,Veg Mania,Mushroom Magic,1,15.76,15.76,5.57,3.06,7.13,Zomato,Online
O02014,1/6/25,January,2025,Beverage,Hot Drinks,Green Tea,3,5.48,16.44,7.21,3.05,6.18,UberEats,Card
O02015,10/23/25,October,2025,Appetizer,Macaroni,Cheese Mac,4,9.14,36.56,11.94,6.67,17.95,In-Store,UPI
O02016,8/14/25,August,2025,Main Menu,Club Veg,Spicy Club,3,19.3,57.9,18.51,10.92,28.47,UberEats,Card
O02017,6/24/25,June,2025,Appetizer,French Fries,Loaded Fries,2,9.38,18.76,7.49,3.44,7.83,Swiggy,UPI
O02018,5/15/25,May,2025,Main Menu,Club Veg,Corn & Mayo Club,3,15.23,45.69,18.66,5.5,21.53,Swiggy,Card
O02019,4/27/25,April,2025,Appetizer,Burger,Aloo Tikki Burger,2,9.76,19.52,8.05,2.81,8.66,UberEats,Card
O02020,6/7/25,June,2025,Appetizer,Macaroni,Classic Mac,2,11,22,9.83,2.7,9.47,Zomato,Online
O02021,4/10/25,April,2025,Main Menu,Sandwich,Grilled Veg,2,14.33,28.66,9.04,4.59,15.03,Zomato,UPI
O02022,11/4/25,November,2025,Main Menu,Veg Mania,Corn Supreme,4,11.2,44.8,15.38,4.87,24.55,Zomato,Card
O02023,3/23/25,March,2025,Main Menu,Sandwich,Cheese Chilli,4,13.78,55.12,20.86,6.38,27.88,Zomato,Online
O02024,5/23/25,May,2025,Main Menu,Pizza,Peppy Paneer,4,11.88,47.52,16.33,5.44,25.75,In-Store,Online
O02025,8/28/25,August,2025,Appetizer,Burger,Paneer Burger,1,7.78,7.78,2.64,1.33,3.81,Swiggy,Cash
O02026,12/29/25,December,2025,Beverage,Hot Drinks,Cappuccino,4,5.19,20.76,7.24,3.06,10.46,Swiggy,Cash
O02027,3/13/25,March,2025,Main Menu,Pizza,Farmhouse,4,19.86,79.44,30.39,9.93,39.12,Zomato,Online
O02028,11/27/25,November,2025,Appetizer,Macaroni,Cheese Mac,3,9.42,28.26,12.27,3.94,12.05,Zomato,UPI
O02029,4/26/25,April,2025,Appetizer,Burger,Spicy Bean Burger,3,9.33,27.99,11.29,5.43,11.27,Swiggy,Card
O02030,8/16/25,August,2025,Main Menu,Club Veg,Spicy Club,4,15.35,61.4,23.22,7.79,30.39,Swiggy,Cash
O02031,6/9/25,June,2025,Beverage,Juice,Mixed Fruit Juice,2,6.76,13.52,5.02,2.42,6.08,Zomato,Online
O02032,3/5/25,March,2025,Beverage,Hot Drinks,Cappuccino,2,8.69,17.38,5.73,3.41,8.24,Swiggy,UPI
O02033,1/21/25,January,2025,Appetizer,Macaroni,Classic Mac,3,11.87,35.61,12.93,5.37,17.31,In-Store,Online
O02034,3/28/25,March,2025,Beverage,Hot Drinks,Hot Chocolate,3,8.17,24.51,9.35,3.67,11.49,Zomato,Cash
O02035,11/5/25,November,2025,Beverage,Hot Drinks,Cappuccino,1,6.48,6.48,2.25,1.07,3.16,In-Store,Online
O02036,1/30/25,January,2025,Beverage,Juice,Watermelon Juice,4,5.59,22.36,8.06,4.27,10.03,UberEats,UPI
O02037,9/18/25,September,2025,Appetizer,Macaroni,Veg Loaded Mac,4,12.15,48.6,16.18,7.27,25.15,UberEats,Cash
O02038,2/21/25,February,2025,Beverage,Hot Drinks,Cappuccino,4,6.67,26.68,9.09,3.43,14.16,In-Store,Card
O02039,8/11/25,August,2025,Beverage,Hot Drinks,Espresso,4,8.28,33.12,13.76,5.37,13.99,In-Store,Online
O02040,9/23/25,September,2025,Beverage,Hot Drinks,Espresso,3,6.73,20.19,8.47,3.16,8.56,Swiggy,Cash
O02041,2/18/25,February,2025,Main Menu,Sandwich,Paneer Tikka,3,14.29,42.87,13.94,5.06,23.87,In-Store,Online
O02042,1/21/25,January,2025,Appetizer,French Fries,Loaded Fries,4,9.68,38.72,15.85,3.87,19,In-Store,Cash
O02043,11/18/25,November,2025,Beverage,Hot Drinks,Espresso,3,8.07,24.21,8.97,3.76,11.48,Zomato,Card
O02044,11/19/25,November,2025,Appetizer,Burger,Paneer Burger,2,9.85,19.7,6.19,3.43,10.08,In-Store,Cash
O02045,8/22/25,August,2025,Appetizer,Macaroni,Veg Loaded Mac,1,11.43,11.43,4.14,2.15,5.14,UberEats,Card
O02046,8/17/25,August,2025,Main Menu,Club Veg,Corn & Mayo Club,2,18.75,37.5,16.5,4.04,16.96,UberEats,Card
O02047,10/13/25,October,2025,Beverage,Hot Drinks,Green Tea,3,7.43,22.29,7.94,2.77,11.58,UberEats,Card
O02048,2/15/25,February,2025,Appetizer,Macaroni,Cheese Mac,4,12.37,49.48,17.83,5.06,26.59,UberEats,UPI
O02049,2/16/25,February,2025,Beverage,Hot Drinks,Hot Chocolate,3,6.68,20.04,6.75,3.59,9.7,In-Store,Card
O02050,4/14/25,April,2025,Appetizer,French Fries,Loaded Fries,4,10.26,41.04,15.59,5.2,20.25,UberEats,UPI
O02051,7/5/25,July,2025,Main Menu,Sandwich,Paneer Tikka,4,19.27,77.08,29.15,11.16,36.77,Swiggy,Cash
O02052,10/25/25,October,2025,Appetizer,French Fries,Cheese Fries,3,6.96,20.88,6.65,4.03,10.2,Zomato,Online
O02053,12/23/25,December,2025,Main Menu,Sandwich,Grilled Veg,3,17.34,52.02,16.81,8.45,26.76,Swiggy,Online
O02054,3/16/25,March,2025,Beverage,Hot Drinks,Hot Chocolate,4,4.63,18.52,6.49,3.14,8.89,In-Store,Card
O02055,2/23/25,February,2025,Beverage,Hot Drinks,Espresso,1,7.52,7.52,2.52,1.09,3.91,UberEats,Card
O02056,1/21/25,January,2025,Main Menu,Sandwich,Paneer Tikka,2,12.69,25.38,8.79,2.65,13.94,Swiggy,Online
O02057,12/22/25,December,2025,Main Menu,Sandwich,Cheese Chilli,4,12.49,49.96,16.61,9.03,24.32,In-Store,Card
O02058,1/7/25,January,2025,Appetizer,Burger,Aloo Tikki Burger,3,8.86,26.58,11.06,3,12.52,In-Store,Online
O02059,10/12/25,October,2025,Beverage,Juice,Mixed Fruit Juice,3,6.53,19.59,6.85,2.31,10.43,Zomato,Online
O02060,10/22/25,October,2025,Appetizer,French Fries,Cheese Fries,4,12.29,49.16,16.81,5.63,26.72,UberEats,UPI
O02061,7/9/25,July,2025,Appetizer,Burger,Paneer Burger,1,8.48,8.48,3.51,1.04,3.93,UberEats,Cash
O02062,3/10/25,March,2025,Appetizer,French Fries,Peri Peri Fries,4,12.48,49.92,17.15,7.69,25.08,Zomato,Cash
O02063,12/29/25,December,2025,Appetizer,French Fries,Cheese Fries,1,6.64,6.64,2.5,1.21,2.93,Swiggy,Card
O02064,6/28/25,June,2025,Beverage,Juice,Mixed Fruit Juice,1,8.67,8.67,3.55,1.4,3.72,UberEats,Cash
O02065,11/13/25,November,2025,Appetizer,Macaroni,Spicy Mac,4,9.23,36.92,15.48,7.27,14.17,Swiggy,Card
O02066,10/14/25,October,2025,Appetizer,French Fries,Salted Fries,4,10.59,42.36,18.74,8.06,15.56,UberEats,Online
O02067,3/17/25,March,2025,Main Menu,Club Veg,Triple Cheese Club,4,18.01,72.04,22.57,7.39,42.08,UberEats,UPI
O02068,1/15/25,January,2025,Beverage,Hot Drinks,Green Tea,3,5.29,15.87,5.96,2.77,7.14,Zomato,Online
O02069,12/5/25,December,2025,Appetizer,Macaroni,Veg Loaded Mac,4,8.02,32.08,13.86,4.48,13.74,UberEats,Card
O02070,9/18/25,September,2025,Appetizer,Burger,Paneer Burger,4,8.78,35.12,14.27,4.8,16.05,Swiggy,Cash
O02071,7/3/25,July,2025,Beverage,Juice,Orange Juice,4,4.5,18,7.52,3.51,6.97,Swiggy,Online
O02072,3/24/25,March,2025,Beverage,Juice,Mango Juice,3,5.25,15.75,6.82,2.55,6.38,Zomato,Card
O02073,11/29/25,November,2025,Appetizer,French Fries,Salted Fries,1,7.46,7.46,3.33,1.38,2.75,UberEats,Cash
O02074,7/26/25,July,2025,Beverage,Hot Drinks,Green Tea,3,8.52,25.56,10.34,4.51,10.71,In-Store,Online
O02075,6/25/25,June,2025,Main Menu,Veg Mania,Corn Supreme,1,17.16,17.16,6.1,2.96,8.1,UberEats,Card
O02076,8/9/25,August,2025,Appetizer,Macaroni,Classic Mac,2,10.72,21.44,7.91,3.59,9.94,Zomato,UPI
O02077,4/13/25,April,2025,Main Menu,Club Veg,Triple Cheese Club,4,18.43,73.72,26.35,9.22,38.15,UberEats,Online
O02078,9/26/25,September,2025,Appetizer,Burger,Aloo Tikki Burger,1,13.04,13.04,5.19,2.42,5.43,Swiggy,UPI
O02079,3/28/25,March,2025,Main Menu,Veg Mania,Paneer Delight,3,13.48,40.44,17.12,5.24,18.08,UberEats,Online
O02080,1/15/25,January,2025,Beverage,Hot Drinks,Espresso,3,6.57,19.71,6.39,3.65,9.67,Zomato,Card
O02081,11/14/25,November,2025,Appetizer,Burger,Veg Cheese Burger,3,10.16,30.48,11.64,5.21,13.63,UberEats,Cash
O02082,3/21/25,March,2025,Beverage,Hot Drinks,Cappuccino,2,4.35,8.7,3.3,1.57,3.83,In-Store,Card
O02083,3/18/25,March,2025,Appetizer,Burger,Aloo Tikki Burger,4,10.65,42.6,16.82,7.94,17.84,Swiggy,UPI
O02084,2/25/25,February,2025,Appetizer,French Fries,Peri Peri Fries,3,12.22,36.66,12.35,6.22,18.09,Zomato,Cash
O02085,4/9/25,April,2025,Beverage,Juice,Watermelon Juice,4,8.38,33.52,10.2,3.95,19.37,In-Store,Online
O02086,3/1/25,March,2025,Beverage,Juice,Watermelon Juice,3,7.58,22.74,8.65,4.27,9.82,Zomato,UPI
O02087,5/3/25,May,2025,Appetizer,Burger,Spicy Bean Burger,2,8.13,16.26,5.71,1.74,8.81,Swiggy,UPI
O02088,9/3/25,September,2025,Beverage,Juice,Orange Juice,1,7.6,7.6,3.11,1.05,3.44,UberEats,Online
O02089,11/26/25,November,2025,Main Menu,Club Veg,Spicy Club,1,10.09,10.09,3.22,1.54,5.33,Zomato,Online
O02090,5/30/25,May,2025,Beverage,Hot Drinks,Green Tea,3,4.9,14.7,5.64,1.91,7.15,In-Store,Online
O02091,9/9/25,September,2025,Main Menu,Pizza,Margherita,2,14.07,28.14,9.7,2.97,15.47,UberEats,Online
O02092,7/19/25,July,2025,Appetizer,Macaroni,Veg Loaded Mac,2,6.69,13.38,5.36,2.35,5.67,Swiggy,Cash
O02093,2/15/25,February,2025,Appetizer,French Fries,Peri Peri Fries,1,9.74,9.74,3.86,1.72,4.16,UberEats,Cash
O02094,1/15/25,January,2025,Main Menu,Club Veg,Corn & Mayo Club,3,18.34,55.02,24.13,8.52,22.37,Zomato,UPI
O02095,1/27/25,January,2025,Beverage,Hot Drinks,Cappuccino,2,6.01,12.02,3.66,2.4,5.96,UberEats,Cash
O02096,2/20/25,February,2025,Appetizer,Burger,Veg Cheese Burger,4,10.47,41.88,17.77,7.63,16.48,UberEats,Cash
O02097,4/15/25,April,2025,Appetizer,Burger,Aloo Tikki Burger,3,11.61,34.83,15.67,4.4,14.76,Swiggy,Online
O02098,12/19/25,December,2025,Main Menu,Club Veg,Triple Cheese Club,4,16.96,67.84,20.36,11.64,35.84,Zomato,UPI
O02099,7/19/25,July,2025,Main Menu,Club Veg,Corn & Mayo Club,2,11.04,22.08,6.85,4.35,10.88,Swiggy,Card
O02100,11/3/25,November,2025,Main Menu,Club Veg,Corn & Mayo Club,4,16.01,64.04,26.09,8.47,29.48,UberEats,Card
O02101,5/20/25,May,2025,Appetizer,French Fries,Salted Fries,4,9.59,38.36,13.14,5.52,19.7,In-Store,Online
O02102,5/23/25,May,2025,Main Menu,Pizza,Peppy Paneer,2,10.73,21.46,7.66,4.02,9.78,Swiggy,Online
O02103,12/23/25,December,2025,Appetizer,Burger,Veg Cheese Burger,2,8.73,17.46,6.97,2.53,7.96,Swiggy,Cash
O02104,3/23/25,March,2025,Appetizer,Burger,Veg Cheese Burger,1,9.66,9.66,4.28,1.86,3.52,UberEats,Card
O02105,5/12/25,May,2025,Beverage,Hot Drinks,Hot Chocolate,3,6.56,19.68,6.84,3.39,9.45,UberEats,UPI
O02106,5/14/25,May,2025,Main Menu,Veg Mania,Veg Overload,4,11.69,46.76,20.47,8.49,17.8,Zomato,Cash
O02107,9/12/25,September,2025,Main Menu,Sandwich,Grilled Veg,1,18.8,18.8,6.69,3.17,8.94,In-Store,Online
O02108,2/27/25,February,2025,Main Menu,Veg Mania,Veg Overload,1,11.6,11.6,4.88,2.2,4.52,Zomato,Cash
O02109,2/4/25,February,2025,Main Menu,Pizza,Peppy Paneer,3,10.06,30.18,11.01,4.54,14.63,In-Store,Card
O02110,11/2/25,November,2025,Main Menu,Sandwich,Cheese Chilli,3,12.96,38.88,13.7,4.58,20.6,UberEats,Cash
O02111,1/8/25,January,2025,Main Menu,Club Veg,Spicy Club,3,14.64,43.92,14.56,4.72,24.64,Zomato,UPI
O02112,4/13/25,April,2025,Beverage,Juice,Mixed Fruit Juice,3,7.08,21.24,8.72,3.31,9.21,In-Store,Card
O02113,9/16/25,September,2025,Main Menu,Sandwich,Cheese Chilli,2,13.78,27.56,9.01,2.83,15.72,Zomato,UPI
O02114,8/13/25,August,2025,Main Menu,Pizza,Margherita,4,15.88,63.52,24.24,9.73,29.55,Zomato,UPI
O02115,3/24/25,March,2025,Main Menu,Club Veg,Triple Cheese Club,1,16.98,16.98,5.65,2.11,9.22,Swiggy,Cash
O02116,9/23/25,September,2025,Beverage,Juice,Mango Juice,2,5.38,10.76,3.87,1.42,5.47,UberEats,UPI
O02117,3/15/25,March,2025,Main Menu,Sandwich,Grilled Veg,3,19.39,58.17,19.93,7.93,30.31,In-Store,Cash
O02118,1/30/25,January,2025,Appetizer,French Fries,Salted Fries,2,13.83,27.66,12.4,5.39,9.87,Zomato,Cash
O02119,10/7/25,October,2025,Main Menu,Veg Mania,Veg Overload,1,19.33,19.33,6.46,2.37,10.5,In-Store,UPI
O02120,11/12/25,November,2025,Appetizer,Macaroni,Cheese Mac,2,10.83,21.66,9.01,2.24,10.41,In-Store,UPI
O02121,11/22/25,November,2025,Appetizer,Macaroni,Cheese Mac,4,7.49,29.96,10.29,5.35,14.32,In-Store,UPI
O02122,3/15/25,March,2025,Appetizer,French Fries,Peri Peri Fries,1,6.35,6.35,2.04,0.66,3.65,In-Store,UPI
O02123,7/8/25,July,2025,Beverage,Juice,Mixed Fruit Juice,3,8.77,26.31,10.67,3.52,12.12,UberEats,Card
O02124,8/24/25,August,2025,Appetizer,French Fries,Peri Peri Fries,1,13.46,13.46,5.71,1.49,6.26,In-Store,Card
O02125,6/30/25,June,2025,Main Menu,Pizza,Veggie Paradise,1,16.97,16.97,7.34,3.12,6.51,In-Store,Online
O02126,8/20/25,August,2025,Appetizer,Macaroni,Spicy Mac,2,7.99,15.98,5.7,2.14,8.14,UberEats,UPI
O02127,12/7/25,December,2025,Appetizer,Burger,Veg Cheese Burger,4,13.13,52.52,19.61,6.89,26.02,Zomato,Card
O02128,4/8/25,April,2025,Beverage,Juice,Watermelon Juice,1,4.78,4.78,1.47,0.66,2.65,In-Store,Online
O02129,11/26/25,November,2025,Appetizer,Burger,Spicy Bean Burger,1,11.74,11.74,3.97,1.36,6.41,Zomato,Online
O02130,10/5/25,October,2025,Beverage,Hot Drinks,Hot Chocolate,3,6.03,18.09,5.82,2.05,10.22,In-Store,Cash
O02131,4/22/25,April,2025,Appetizer,French Fries,Peri Peri Fries,4,12.43,49.72,18.73,7.23,23.76,In-Store,Online
O02132,8/15/25,August,2025,Main Menu,Sandwich,Classic Veg,2,16.6,33.2,10.6,5.77,16.83,Zomato,UPI
O02133,12/15/25,December,2025,Beverage,Juice,Mixed Fruit Juice,2,5.31,10.62,4.64,1.13,4.85,Zomato,Card
O02134,6/12/25,June,2025,Appetizer,Burger,Veg Cheese Burger,4,7.5,30,9.09,5.32,15.59,In-Store,UPI
O02135,11/10/25,November,2025,Beverage,Juice,Orange Juice,1,4.22,4.22,1.49,0.77,1.96,Swiggy,Cash
O02136,1/5/25,January,2025,Main Menu,Club Veg,Triple Cheese Club,3,12.44,37.32,15.32,6.34,15.66,UberEats,UPI
O02137,3/19/25,March,2025,Main Menu,Club Veg,Triple Cheese Club,3,19.03,57.09,25.45,10.56,21.08,UberEats,UPI
O02138,8/17/25,August,2025,Appetizer,Macaroni,Cheese Mac,2,8.32,16.64,6.79,1.98,7.87,UberEats,UPI
O02139,10/15/25,October,2025,Main Menu,Sandwich,Cheese Chilli,4,10.72,42.88,18.77,5.95,18.16,In-Store,Cash
O02140,11/13/25,November,2025,Appetizer,Burger,Spicy Bean Burger,4,12.42,49.68,21.4,5.2,23.08,UberEats,Card
O02141,12/6/25,December,2025,Main Menu,Pizza,Margherita,1,11.58,11.58,4.67,1.5,5.41,Swiggy,Card
O02142,8/31/25,August,2025,Appetizer,Macaroni,Cheese Mac,1,8.2,8.2,3.61,0.84,3.75,Swiggy,UPI
O02143,10/27/25,October,2025,Beverage,Juice,Mixed Fruit Juice,4,4.11,16.44,5.41,2.74,8.29,Swiggy,Online
O02144,10/18/25,October,2025,Appetizer,Macaroni,Classic Mac,2,10.06,20.12,8.06,3.59,8.47,UberEats,Cash
O02145,3/11/25,March,2025,Beverage,Hot Drinks,Green Tea,1,6.95,6.95,2.64,1.05,3.26,Zomato,Cash
O02146,4/11/25,April,2025,Beverage,Hot Drinks,Hot Chocolate,3,6.39,19.17,7.24,3,8.93,Swiggy,UPI
O02147,9/11/25,September,2025,Main Menu,Pizza,Farmhouse,2,11.96,23.92,10.52,3.04,10.36,UberEats,UPI
O02148,9/20/25,September,2025,Appetizer,French Fries,Salted Fries,3,12.96,38.88,11.89,5.08,21.91,In-Store,UPI
O02149,1/27/25,January,2025,Beverage,Juice,Watermelon Juice,3,4.24,12.72,4.92,1.77,6.03,UberEats,Online
O02150,6/22/25,June,2025,Main Menu,Club Veg,Corn & Mayo Club,3,15.15,45.45,16.28,5.27,23.9,Swiggy,UPI
O02151,1/17/25,January,2025,Main Menu,Veg Mania,Paneer Delight,3,15.8,47.4,17.87,7.52,22.01,UberEats,Online
O02152,8/29/25,August,2025,Appetizer,Macaroni,Classic Mac,1,8.61,8.61,2.61,1.13,4.87,UberEats,Online
O02153,7/7/25,July,2025,Beverage,Hot Drinks,Green Tea,2,6.77,13.54,5,1.91,6.63,UberEats,Card
O02154,5/14/25,May,2025,Beverage,Juice,Mixed Fruit Juice,4,4.05,16.2,7.21,2.33,6.66,UberEats,UPI
O02155,8/19/25,August,2025,Beverage,Juice,Watermelon Juice,1,8.23,8.23,2.72,1.56,3.95,Swiggy,Cash
O02156,2/24/25,February,2025,Main Menu,Veg Mania,Mushroom Magic,1,11.15,11.15,4.7,1.99,4.46,UberEats,Cash
O02157,10/20/25,October,2025,Main Menu,Veg Mania,Paneer Delight,3,17.16,51.48,22.48,7.73,21.27,Swiggy,Cash
O02158,6/24/25,June,2025,Beverage,Juice,Mango Juice,2,8.71,17.42,6.15,2.71,8.56,In-Store,UPI
O02159,2/24/25,February,2025,Beverage,Juice,Orange Juice,2,8.3,16.6,6.03,1.9,8.67,Zomato,Card
O02160,2/11/25,February,2025,Main Menu,Veg Mania,Paneer Delight,3,10.17,30.51,10.4,3.57,16.54,Swiggy,Online
O02161,4/30/25,April,2025,Main Menu,Veg Mania,Paneer Delight,1,17.7,17.7,6.69,3.15,7.86,In-Store,UPI
O02162,9/29/25,September,2025,Main Menu,Pizza,Farmhouse,4,11.63,46.52,19.69,5.6,21.23,In-Store,Card
O02163,5/28/25,May,2025,Beverage,Juice,Mixed Fruit Juice,4,4.63,18.52,6.3,3.41,8.81,Zomato,Cash
O02164,4/1/25,April,2025,Main Menu,Club Veg,Veggie Club Special,3,18.39,55.17,21.55,9.3,24.32,Zomato,Cash
O02165,2/8/25,February,2025,Main Menu,Sandwich,Paneer Tikka,2,13.12,26.24,10.9,3.74,11.6,Zomato,Card
O02166,11/22/25,November,2025,Beverage,Hot Drinks,Green Tea,1,6.59,6.59,2.24,1.11,3.24,UberEats,Card
O02167,5/9/25,May,2025,Appetizer,French Fries,Peri Peri Fries,1,8.45,8.45,3.72,1.56,3.17,Swiggy,UPI
O02168,3/24/25,March,2025,Main Menu,Veg Mania,Paneer Delight,2,13.42,26.84,11.15,3.28,12.41,In-Store,UPI
O02169,1/31/25,January,2025,Beverage,Hot Drinks,Espresso,1,5.21,5.21,1.62,0.85,2.74,In-Store,Cash
O02170,12/12/25,December,2025,Main Menu,Club Veg,Spicy Club,1,10.02,10.02,4.47,1.95,3.6,Swiggy,UPI
O02171,6/13/25,June,2025,Appetizer,Macaroni,Spicy Mac,3,7.72,23.16,7.1,4.07,11.99,UberEats,Online
O02172,9/8/25,September,2025,Appetizer,French Fries,Peri Peri Fries,1,9.81,9.81,3.44,1.15,5.22,Zomato,Card
O02173,12/20/25,December,2025,Appetizer,Macaroni,Spicy Mac,3,12.35,37.05,13.97,4.66,18.42,In-Store,UPI
O02174,8/26/25,August,2025,Appetizer,Macaroni,Cheese Mac,4,9.28,37.12,13.17,5.17,18.78,Zomato,Online
O02175,1/13/25,January,2025,Main Menu,Club Veg,Corn & Mayo Club,4,19.38,77.52,24.37,12.86,40.29,Zomato,Online
O02176,1/8/25,January,2025,Appetizer,French Fries,Peri Peri Fries,1,6.26,6.26,1.9,0.78,3.58,Zomato,Card
O02177,2/18/25,February,2025,Main Menu,Pizza,Veggie Paradise,1,10.15,10.15,3.79,1.74,4.62,Zomato,UPI
O02178,4/12/25,April,2025,Main Menu,Pizza,Veggie Paradise,1,19.34,19.34,7.01,3.73,8.6,Zomato,UPI
O02179,5/23/25,May,2025,Main Menu,Sandwich,Classic Veg,4,12,48,17.76,6.27,23.97,In-Store,Online
O02180,3/23/25,March,2025,Appetizer,French Fries,Salted Fries,3,8.44,25.32,9.97,5.03,10.32,UberEats,Cash
O02181,6/15/25,June,2025,Beverage,Hot Drinks,Hot Chocolate,2,4.57,9.14,2.79,0.99,5.36,Zomato,Card
O02182,9/11/25,September,2025,Main Menu,Pizza,Veggie Paradise,3,18.78,56.34,21.94,8.23,26.17,Swiggy,UPI
O02183,3/23/25,March,2025,Appetizer,French Fries,Cheese Fries,4,8.82,35.28,14.4,6.57,14.31,In-Store,Cash
O02184,3/8/25,March,2025,Beverage,Hot Drinks,Hot Chocolate,1,8.97,8.97,3.76,1.32,3.89,UberEats,Card
O02185,10/17/25,October,2025,Appetizer,Burger,Aloo Tikki Burger,4,12.17,48.68,14.69,6.08,27.91,In-Store,UPI
O02186,5/7/25,May,2025,Main Menu,Club Veg,Veggie Club Special,2,16.04,32.08,10.2,3.26,18.62,UberEats,Online
O02187,10/12/25,October,2025,Appetizer,French Fries,Cheese Fries,2,7.96,15.92,5.06,3.18,7.68,Zomato,Card
O02188,11/20/25,November,2025,Beverage,Juice,Mango Juice,2,6.04,12.08,4.91,1.35,5.82,Zomato,Online
O02189,8/29/25,August,2025,Main Menu,Club Veg,Triple Cheese Club,4,18.48,73.92,29.08,7.44,37.4,In-Store,Card
O02190,6/14/25,June,2025,Main Menu,Pizza,Veggie Paradise,2,19.04,38.08,11.74,5.99,20.35,UberEats,Cash
O02191,7/19/25,July,2025,Main Menu,Club Veg,Veggie Club Special,2,14.81,29.62,11.03,3.96,14.63,UberEats,Cash
O02192,5/7/25,May,2025,Main Menu,Veg Mania,Corn Supreme,1,14,14,5.3,2.71,5.99,UberEats,Online
O02193,3/16/25,March,2025,Appetizer,Macaroni,Spicy Mac,1,11.54,11.54,4.58,1.54,5.42,UberEats,Card
O02194,4/7/25,April,2025,Beverage,Juice,Watermelon Juice,3,5.44,16.32,5.6,2.48,8.24,Swiggy,Card
O02195,9/16/25,September,2025,Appetizer,Burger,Spicy Bean Burger,2,7.68,15.36,5.21,2.3,7.85,In-Store,Cash
O02196,5/14/25,May,2025,Main Menu,Sandwich,Paneer Tikka,4,17.79,71.16,27.27,10.13,33.76,Swiggy,Cash
O02197,11/26/25,November,2025,Appetizer,Burger,Paneer Burger,1,8.92,8.92,2.97,1.53,4.42,In-Store,Card
O02198,11/17/25,November,2025,Appetizer,French Fries,Peri Peri Fries,3,8.23,24.69,8.09,3.2,13.4,In-Store,UPI
O02199,5/21/25,May,2025,Appetizer,Macaroni,Cheese Mac,2,6.67,13.34,5.61,2.33,5.4,In-Store,UPI
O02200,10/28/25,October,2025,Main Menu,Club Veg,Triple Cheese Club,1,19.69,19.69,7.91,3.61,8.17,Swiggy,Cash
O02201,10/10/25,October,2025,Appetizer,Macaroni,Cheese Mac,3,6.18,18.54,6.88,2.62,9.04,UberEats,Online
O02202,1/14/25,January,2025,Beverage,Hot Drinks,Hot Chocolate,3,5.72,17.16,7.32,1.72,8.12,In-Store,Card
O02203,11/10/25,November,2025,Main Menu,Club Veg,Spicy Club,4,10.3,41.2,12.47,4.65,24.08,Swiggy,Cash
O02204,3/9/25,March,2025,Appetizer,Burger,Aloo Tikki Burger,2,9.77,19.54,8.61,2.19,8.74,Zomato,Card
O02205,9/25/25,September,2025,Main Menu,Sandwich,Grilled Veg,2,10.3,20.6,7.12,3.18,10.3,UberEats,UPI
O02206,2/11/25,February,2025,Appetizer,Macaroni,Classic Mac,1,10.18,10.18,3.87,1.11,5.2,In-Store,Online
O02207,2/1/25,February,2025,Beverage,Hot Drinks,Green Tea,1,9,9,3.75,1.18,4.07,Zomato,Cash
O02208,8/18/25,August,2025,Main Menu,Veg Mania,Corn Supreme,2,19.82,39.64,11.91,5.17,22.56,Zomato,Card
O02209,11/27/25,November,2025,Beverage,Juice,Orange Juice,1,6.36,6.36,1.99,1.16,3.21,Zomato,Online
